datetime,portfolio_value,cash,return
2021-03-04 09:30:00-05:00,100786.03048706055,50083.77032470703,-0.0059945551461702
2021-03-05 09:30:00-05:00,100684.94918823242,50083.77032470703,-0.0010029296554258105
2021-03-06 09:30:00-05:00,100684.94918823242,50083.77032470703,0.0
2021-03-08 09:30:00-05:00,101243.55081176758,50083.77032470703,0.005548015150614427
2021-03-09 09:30:00-05:00,101401.82113647461,50083.77032470703,0.0015632632739372987
2021-03-10 09:30:00-05:00,101912.54064941406,50083.77032470703,0.0050365911303711375
2021-03-11 09:30:00-05:00,102250.36178588867,50083.77032470703,0.003314814195798821
2021-03-12 09:30:00-05:00,102229.08129882812,50083.77032470703,-0.00020812138645642797
2021-03-13 09:30:00-05:00,102229.08129882812,50083.77032470703,0.0
2021-03-15 09:30:00-04:00,102894.08129882812,50083.77032470703,0.00650499829941853
2021-03-16 09:30:00-04:00,102556.26016235352,50083.77032470703,-0.0032831930875936166
2021-03-17 09:30:00-04:00,102549.61178588867,50083.77032470703,-6.482662739770717e-05
2021-03-18 09:30:00-04:00,101937.8109741211,50083.77032470703,-0.005965900807551994
2021-03-19 09:30:00-04:00,101937.8109741211,50083.77032470703,0.0
2021-03-20 09:30:00-04:00,101937.8109741211,50083.77032470703,0.0
2021-03-22 09:30:00-04:00,102207.80081176758,50083.77032470703,0.002648574018477179
2021-03-23 09:30:00-04:00,102086.77032470703,50083.77032470703,-0.0011841609554190669
2021-03-24 09:30:00-04:00,101419.11178588867,50083.77032470703,-0.0065401083479743605
2021-03-25 09:30:00-04:00,102077.45935058594,50083.77032470703,0.006491356048228258
2021-03-26 09:30:00-04:00,102077.45935058594,50083.77032470703,0.0
2021-03-27 09:30:00-04:00,102077.45935058594,50083.77032470703,0.0
2021-03-29 09:30:00-04:00,102541.6321105957,50083.77032470703,0.004547260119548646
2021-03-30 09:30:00-04:00,102663.98983764648,50083.77032470703,0.0011932492640531756
2021-03-31 09:30:00-04:00,103070.96951293945,50083.77032470703,0.0039641911047541
2021-04-01 09:30:00-04:00,103070.96951293945,50083.77032470703,0.0
2021-04-02 09:30:00-04:00,103070.96951293945,50083.77032470703,0.0
2021-04-05 09:30:00-04:00,104049.85162353516,50083.77032470703,0.00949716603250561
2021-04-06 09:30:00-04:00,104073.79064941406,50083.77032470703,0.00023007265753260953
2021-04-07 09:30:00-04:00,104338.45935058594,50083.77032470703,0.0025430869724294425
2021-04-08 09:30:00-04:00,104399.64227294922,50083.77032470703,0.0005863889762613983
2021-04-09 09:30:00-04:00,104399.64227294922,50083.77032470703,0.0
2021-04-10 09:30:00-04:00,104399.64227294922,50083.77032470703,0.0
2021-04-12 09:30:00-04:00,104817.26016235352,50083.77032470703,0.004000185061098671
2021-04-13 09:30:00-04:00,104990.15853881836,50083.77032470703,0.0016495219985432907
2021-04-14 09:30:00-04:00,105111.1890258789,50083.77032470703,0.0011527793532744024
2021-04-15 09:30:00-04:00,105578.02032470703,50083.77032470703,0.004441309275962979
2021-04-16 09:30:00-04:00,105578.02032470703,50083.77032470703,0.0
2021-04-17 09:30:00-04:00,105578.02032470703,50083.77032470703,0.0
2021-04-19 09:30:00-04:00,105133.80081176758,50083.77032470703,-0.004207499928235547
2021-04-20 09:30:00-04:00,104814.60162353516,50083.77032470703,-0.003036123356787157
2021-04-21 09:30:00-04:00,105397.14227294922,50083.77032470703,0.005557819620460869
2021-04-22 09:30:00-04:00,104995.47967529297,50083.77032470703,-0.0038109439117054444
2021-04-23 09:30:00-04:00,104995.47967529297,50083.77032470703,0.0
2021-04-24 09:30:00-04:00,104995.47967529297,50083.77032470703,0.0
2021-04-26 09:30:00-04:00,105668.45935058594,50083.77032470703,0.006409606178991778
2021-04-27 09:30:00-04:00,105652.5,50083.77032470703,-0.0001510323012563486
2021-04-28 09:30:00-04:00,105986.33129882812,50083.77032470703,0.003159710360172596
2021-04-29 09:30:00-04:00,105628.5609741211,50083.77032470703,-0.0033756270296619872
2021-04-30 09:30:00-04:00,105628.5609741211,50083.77032470703,0.0
2021-05-01 09:30:00-04:00,105628.5609741211,50083.77032470703,0.0
2021-05-03 09:30:00-04:00,105421.08129882812,50083.77032470703,-0.00196423839707327
2021-05-04 09:30:00-04:00,105595.3109741211,50083.77032470703,0.0016527024115706723
2021-05-05 09:30:00-04:00,105389.15853881836,50083.77032470703,-0.0019522877805934202
2021-05-06 09:30:00-04:00,105929.14227294922,50083.77032470703,0.005123712359198285
2021-05-07 09:30:00-04:00,105929.14227294922,50083.77032470703,0.0
2021-05-08 09:30:00-04:00,105929.14227294922,50083.77032470703,0.0
2021-05-10 09:30:00-04:00,105026.07113647461,50083.77032470703,-0.008525237881636505
2021-05-11 09:30:00-04:00,104777.36178588867,50083.77032470703,-0.0023680724975683187
2021-05-12 09:30:00-04:00,104224.08129882812,50083.77032470703,-0.005280534627233435
2021-05-13 09:30:00-04:00,105040.69918823242,50083.77032470703,0.00783521312183999
2021-05-14 09:30:00-04:00,105040.69918823242,50083.77032470703,0.0
2021-05-15 09:30:00-04:00,105040.69918823242,50083.77032470703,0.0
2021-05-17 09:30:00-04:00,105385.16870117188,50083.77032470703,0.003279390898971224
2021-05-18 09:30:00-04:00,104204.1321105957,50083.77032470703,-0.011206857711876905
2021-05-19 09:30:00-04:00,104853.16870117188,50083.77032470703,0.006228511071781018
2021-05-20 09:30:00-04:00,105527.47967529297,50083.77032470703,0.006431002348082249
2021-05-21 09:30:00-04:00,105527.47967529297,50083.77032470703,0.0
2021-05-22 09:30:00-04:00,105527.47967529297,50083.77032470703,0.0
2021-05-24 09:30:00-04:00,105987.65853881836,50083.77032470703,0.004360749114272089
2021-05-25 09:30:00-04:00,105793.47967529297,50083.77032470703,-0.0018320893791070603
2021-05-26 09:30:00-04:00,105966.3821105957,50083.77032470703,0.0016343392412596636
2021-05-27 09:30:00-04:00,106072.78048706055,50083.77032470703,0.0010040767113648208
2021-05-28 09:30:00-04:00,106072.78048706055,50083.77032470703,0.0
2021-05-29 09:30:00-04:00,106072.78048706055,50083.77032470703,0.0
2021-06-01 09:30:00-04:00,105992.97967529297,50083.77032470703,-0.0007523212967658344
2021-06-02 09:30:00-04:00,105657.82113647461,50083.77032470703,-0.003162082430790303
2021-06-03 09:30:00-04:00,106043.52032470703,50083.77032470703,0.003650455631999394
2021-06-04 09:30:00-04:00,106043.52032470703,50083.77032470703,0.0
2021-06-05 09:30:00-04:00,106043.52032470703,50083.77032470703,0.0
2021-06-07 09:30:00-04:00,106357.39837646484,50083.77032470703,0.002959898452981502
2021-06-08 09:30:00-04:00,106366.70935058594,50083.77032470703,8.754420720347156e-05
2021-06-09 09:30:00-04:00,106337.44918823242,50083.77032470703,-0.00027508759584804476
2021-06-10 09:30:00-04:00,106502.37194824219,50083.77032470703,0.0015509377107385536
2021-06-11 09:30:00-04:00,106502.37194824219,50083.77032470703,0.0
2021-06-12 09:30:00-04:00,106502.37194824219,50083.77032470703,0.0
2021-06-14 09:30:00-04:00,106664.6321105957,50083.77032470703,0.0015235356676597256
2021-06-15 09:30:00-04:00,106559.5609741211,50083.77032470703,-0.0009850606934608264
2021-06-16 09:30:00-04:00,106165.8821105957,50083.77032470703,-0.003694449000413935
2021-06-17 09:30:00-04:00,105556.73983764648,50083.77032470703,-0.005737646227199966
2021-06-18 09:30:00-04:00,105556.73983764648,50083.77032470703,0.0
2021-06-19 09:30:00-04:00,105556.73983764648,50083.77032470703,0.0
2021-06-21 09:30:00-04:00,106056.82113647461,50083.77032470703,0.0047375591515737
2021-06-22 09:30:00-04:00,106368.04064941406,50083.77032470703,0.002934460128113603
2021-06-23 09:30:00-04:00,106594.14227294922,50083.77032470703,0.0021256537410554444
2021-06-24 09:30:00-04:00,106728.46951293945,50083.77032470703,0.0012601746880824827
2021-06-25 09:30:00-04:00,106728.46951293945,50083.77032470703,0.0
2021-06-26 09:30:00-04:00,106728.46951293945,50083.77032470703,0.0
2021-06-28 09:30:00-04:00,106991.8109741211,50083.77032470703,0.0024673965848420742
2021-06-29 09:30:00-04:00,106902.69918823242,50083.77032470703,-0.0008328841719505986
2021-06-30 09:30:00-04:00,107123.47967529297,50083.77032470703,0.002065247077361443
2021-07-01 09:30:00-04:00,107495.8821105957,50083.77032470703,0.0034763847891381428
2021-07-02 09:30:00-04:00,107495.8821105957,50083.77032470703,0.0
2021-07-03 09:30:00-04:00,107495.8821105957,50083.77032470703,0.0
2021-07-06 09:30:00-04:00,107760.55081176758,50083.77032470703,0.0024621287436812356
2021-07-07 09:30:00-04:00,107111.51016235352,50083.77032470703,-0.0060229893455888694
2021-07-08 09:30:00-04:00,107610.26016235352,50083.77032470703,0.004656362320389462
2021-07-09 09:30:00-04:00,107610.26016235352,50083.77032470703,0.0
2021-07-10 09:30:00-04:00,107610.26016235352,50083.77032470703,0.0
2021-07-12 09:30:00-04:00,108103.6890258789,50083.77032470703,0.00458533287421603
2021-07-13 09:30:00-04:00,108257.96951293945,50083.77032470703,0.0014271528423384083
2021-07-14 09:30:00-04:00,107913.5,50083.77032470703,-0.0031819321430952563
2021-07-15 09:30:00-04:00,108073.10162353516,50083.77032470703,0.0014789773618235635
2021-07-16 09:30:00-04:00,108073.10162353516,50083.77032470703,0.0
2021-07-17 09:30:00-04:00,108073.10162353516,50083.77032470703,0.0
2021-07-19 09:30:00-04:00,106699.20935058594,50083.77032470703,-0.012712619998036856
2021-07-20 09:30:00-04:00,107584.98983764648,50083.77032470703,0.00830165933235838
2021-07-21 09:30:00-04:00,107904.1890258789,50083.77032470703,0.002966949094981741
2021-07-22 09:30:00-04:00,108273.92886352539,50083.77032470703,0.003426556846257478
2021-07-23 09:30:00-04:00,108273.92886352539,50083.77032470703,0.0
2021-07-24 09:30:00-04:00,108273.92886352539,50083.77032470703,0.0
2021-07-26 09:30:00-04:00,108591.80081176758,50083.77032470703,0.0029358124488385595
2021-07-27 09:30:00-04:00,108561.20935058594,50083.77032470703,-0.000281710598341256
2021-07-28 09:30:00-04:00,108579.83129882812,50083.77032470703,0.00017153408987957697
2021-07-29 09:30:00-04:00,108325.80081176758,50083.77032470703,-0.002339573418210783
2021-07-30 09:30:00-04:00,108325.80081176758,50083.77032470703,0.0
2021-07-31 09:30:00-04:00,108325.80081176758,50083.77032470703,0.0
2021-08-02 09:30:00-04:00,108396.29064941406,50083.77032470703,0.0006507206696673151
2021-08-03 09:30:00-04:00,108574.51016235352,50083.77032470703,0.0016441477090380907
2021-08-04 09:30:00-04:00,108633.03048706055,50083.77032470703,0.0005389876925949721
2021-08-05 09:30:00-04:00,108883.07113647461,50083.77032470703,0.0023017000289229372
2021-08-06 09:30:00-04:00,108883.07113647461,50083.77032470703,0.0
2021-08-07 09:30:00-04:00,108883.07113647461,50083.77032470703,0.0
2021-08-09 09:30:00-04:00,108950.89837646484,50083.77032470703,0.0006229365068626258
2021-08-10 09:30:00-04:00,109111.83129882812,50083.77032470703,0.0014771142300011864
2021-08-11 09:30:00-04:00,109085.22967529297,50083.77032470703,-0.0002438014578116654
2021-08-12 09:30:00-04:00,109347.23983764648,50083.77032470703,0.0024018848668461157
2021-08-13 09:30:00-04:00,109347.23983764648,50083.77032470703,0.0
2021-08-14 09:30:00-04:00,109347.23983764648,50083.77032470703,0.0
2021-08-16 09:30:00-04:00,109167.6890258789,50083.77032470703,-0.0016420241794321555
2021-08-17 09:30:00-04:00,108997.44918823242,50083.77032470703,-0.001559434290178352
2021-08-18 09:30:00-04:00,108107.67886352539,50083.77032470703,-0.008163221537142995
2021-08-19 09:30:00-04:00,108634.36178588867,50083.77032470703,0.004871836375547112
2021-08-20 09:30:00-04:00,108634.36178588867,50083.77032470703,0.0
2021-08-21 09:30:00-04:00,108634.36178588867,50083.77032470703,0.0
2021-08-23 09:30:00-04:00,109663.78048706055,50083.77032470703,0.009475995295123996
2021-08-24 09:30:00-04:00,109690.3821105957,50083.77032470703,0.00024257437977248664
2021-08-25 09:30:00-04:00,109748.89837646484,50083.77032470703,0.0005334676089481238
2021-08-26 09:30:00-04:00,109550.72967529297,50083.77032470703,-0.0018056554927058377
2021-08-27 09:30:00-04:00,109983.2459350586,109983.2459350586,0.003948091090288486
2021-08-28 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-08-30 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-08-31 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-01 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-02 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-03 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-04 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-07 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-08 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-09 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-10 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-11 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-13 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-14 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-15 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-16 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-17 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-18 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-20 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-21 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-22 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-23 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-24 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-25 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-27 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-28 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-29 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-09-30 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-01 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-02 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-04 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-05 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-06 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-07 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-08 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-09 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-11 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-12 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-13 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-14 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-15 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-16 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-18 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-19 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-20 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-21 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-22 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-23 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-25 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-26 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-27 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-28 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-29 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-10-30 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-11-01 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-11-02 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-11-03 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-11-04 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-11-05 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-11-06 09:30:00-04:00,109983.2459350586,109983.2459350586,0.0
2021-11-08 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-09 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-10 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-11 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-12 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-13 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-15 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-16 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-17 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-18 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-19 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-20 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-22 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-23 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-24 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-25 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-26 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-27 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-29 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-11-30 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-01 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-02 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-03 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-04 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-06 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-07 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-08 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-09 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-10 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-11 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-13 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-14 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-15 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-16 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-17 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-18 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-20 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-21 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-22 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-23 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-24 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-27 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-28 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-29 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-30 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2021-12-31 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-01 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-03 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-04 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-05 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-06 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-07 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-08 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-10 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-11 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-12 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-13 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-14 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-15 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-18 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-19 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-20 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-21 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-22 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-24 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-25 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-26 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-27 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-28 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-29 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-01-31 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-01 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-02 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-03 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-04 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-05 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-07 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-08 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-09 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-10 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-11 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-12 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-14 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-15 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-16 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-17 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-18 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-19 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-22 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-23 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-24 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-25 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-26 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-02-28 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-03-01 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-03-02 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
2022-03-03 09:30:00-05:00,109983.2459350586,109983.2459350586,0.0
